episode_id,context_g,context_l,context_t,selected,gate_mode,prototype_id,observed_reward,expected_selected,b1_expected,oracle,oracle_expected,regret,b1_regret,memory_advantage,shifted
300036,0.25576277155687765,0.0030061647980568207,0.17717716343981804,GLOBAL,MEMORY,2,0.7766907658075243,0.7314528957322161,0.826866557996887,B1,0.826866557996887,0.09541366226467096,0.0,-0.09541366226467096,0
300037,0.07785481337015565,0.7745751364883644,0.9623198175483846,GLOBAL,MEMORY,0,0.5985391499518438,0.6161628296240883,0.8227551668524787,HYBRID,0.8730153516989065,0.25685252207481823,0.0502601848464278,-0.20659233722839043,0
300038,0.04832892482381557,0.8250639666137297,0.030787930420448473,GLOBAL,MEMORY,9,0.6153040507925939,0.5744814823731579,0.7790927138736248,LOCAL,0.8977935224280984,0.3233120400549405,0.11870080855447362,-0.2046112315004669,0
300039,0.1315199851363278,0.6000642525643497,0.9695349466980453,GLOBAL,MEMORY,0,0.6393037136500908,0.6512735342286645,0.84129785647368,HYBRID,0.870653330836179,0.2193797966075145,0.029355474362498968,-0.19002432224501553,0
300040,0.5788736197319654,0.4199287282661053,0.36563967883283377,GLOBAL,MEMORY,1,0.7854339459884802,0.7710848841033634,0.8419099958360445,HYBRID,0.8541723966917184,0.083087512588355,0.012262400855673872,-0.07082511173268113,0
300041,0.8064603182591504,0.5673643537892124,0.03740678257650931,GLOBAL,MEMORY,6,0.7651995326784469,0.802718163769969,0.8223685941454654,HYBRID,0.8624785101277558,0.05976034635778682,0.04010991598229041,-0.019650430375496408,0
300042,0.9212991605500712,0.005857231350762437,0.14908808873978852,GLOBAL,MEMORY,1,0.8978427302348848,0.9033075566431207,0.7727281692136468,GLOBAL,0.9033075566431207,0.0,0.13057938742947384,0.13057938742947384,0
300043,0.5166777295667594,0.6935853810092334,0.17995695367600972,GLOBAL,MEMORY,4,0.7315997002664485,0.7165046725765296,0.8330456660316425,HYBRID,0.8604172108352118,0.14391253825868222,0.027371544803569292,-0.11654099345511293,0
300044,0.11593039382909553,0.3354981607931613,0.817905427648903,GLOBAL,MEMORY,7,0.6936722073411021,0.6744192859298526,0.8551507957488308,B1,0.8551507957488308,0.18073150981897823,0.0,-0.18073150981897823,0
300045,0.9900999027511286,0.37389517457343036,0.7119187321515917,GLOBAL,MEMORY,8,0.868688719997841,0.8939161157310296,0.8191803710318478,HYBRID,0.9194172749929674,0.025501159261937856,0.10023690396111962,0.07473574469918176,0
300046,0.4459740820530038,0.578602734170758,0.30306027562650184,GLOBAL,MEMORY,4,0.6911979746070629,0.7156127415020852,0.8415121188556397,HYBRID,0.8518502682194417,0.13623752671735645,0.010338149363801952,-0.1258993773535545,0
300047,0.601319755829384,0.0390371652765471,0.8071229088672499,GLOBAL,MEMORY,8,0.8108450879896525,0.8358723639484718,0.8273023091104631,GLOBAL,0.8358723639484718,0.0,0.008570054838008656,0.008570054838008656,0
300048,0.8031460817426938,0.64584257420192,0.9600042511851512,GLOBAL,MEMORY,3,0.814546935324452,0.8201169998844244,0.8658158894441441,HYBRID,0.9886207115220176,0.16850371163759315,0.12280482207787347,-0.04569888955971968,0
300049,0.7890966784137321,0.040023059237214276,0.7642757123887737,GLOBAL,MEMORY,8,0.858905447004384,0.8832906406507679,0.8106451389614295,GLOBAL,0.8832906406507679,0.0,0.07264550168933837,0.07264550168933837,0
300050,0.17868376645952067,0.7877272681147346,0.0025404008205388573,GLOBAL,MEMORY,9,0.6065294991650054,0.6120067191303235,0.7913781359004044,LOCAL,0.8732908257100724,0.261284106579749,0.08191268980966804,-0.17937141677008095,0
300051,0.6653188560492101,0.7668169587648991,0.21671493674861297,GLOBAL,MEMORY,6,0.7593118444344188,0.7474663156234651,0.8405487492526894,HYBRID,0.9004149203208677,0.15294860469740257,0.059866171068178264,-0.0930824336292243,0
300052,0.6972005124209731,0.9843210131965907,0.44617693173482187,GLOBAL,MEMORY,3,0.753820720520721,0.7365389195979067,0.8348774372073434,HYBRID,0.9517270153481006,0.21518809575019382,0.11684957814075714,-0.09833851760943668,0
300053,0.9839088960845441,0.1798884481050046,0.8490698910857674,GLOBAL,MEMORY,8,0.9780081783561989,0.919701795941954,0.8096411598050676,GLOBAL,0.919701795941954,0.0,0.11006063613688644,0.11006063613688644,0
300054,0.2273178226498398,0.5178648112176505,0.35770322850367253,GLOBAL,MEMORY,2,0.725180465812695,0.6676899533979505,0.831064370054722,B1,0.831064370054722,0.16337441665677155,0.0,-0.16337441665677155,0
300055,0.4767698719704947,0.4284119502668443,0.5743882369537826,GLOBAL,MEMORY,5,0.7423060725451424,0.7497823797889207,0.8591068957418593,HYBRID,0.8727505682454624,0.12296818845654167,0.0136436725036031,-0.10932451595293857,0
300056,0.22272936811983102,0.7996071865743835,0.8474311629143265,GLOBAL,MEMORY,0,0.6201571041276206,0.6473797082096598,0.8277470210402089,HYBRID,0.8902061880996361,0.2428264798899763,0.06245916705942722,-0.18036731283054908,0
300057,0.9553414600472457,0.4887506022665592,0.5504969464731195,GLOBAL,MEMORY,3,0.8601238234082385,0.8662536157344903,0.8246926092364699,HYBRID,0.9202370708338659,0.05398345509937552,0.09554446159739594,0.041561006498020414,0
300058,0.9771575966041368,0.37309251696830814,0.23117341380730227,GLOBAL,MEMORY,1,0.8604836415840688,0.8762250754950978,0.8009217301814259,GLOBAL,0.8762250754950978,0.0,0.07530334531367189,0.07530334531367189,0
300059,0.4089926898117847,0.4632147001078507,0.903759487494517,GLOBAL,MEMORY,5,0.7627411163213605,0.7378651199629573,0.8718126186760955,HYBRID,0.9073068524703272,0.16944173250736982,0.03549423379423167,-0.13394749871313816,0
300060,0.7218869627740433,0.21377250486890487,0.9082311992684469,GLOBAL,MEMORY,8,0.865130863804588,0.849284845715036,0.8356800913383268,HYBRID,0.8894932019079181,0.0402083561928821,0.05381311056959137,0.013604754376709272,0
300061,0.06028876116067172,0.916784542247124,0.4339356878827296,GLOBAL,MEMORY,9,0.618979062341821,0.5786790034686017,0.7888377650283931,LOCAL,0.9081112590084899,0.3294322555398882,0.11927349398009679,-0.2101587615597914,0
300062,0.5791696983092985,0.2477397181145955,0.15832505982884237,GLOBAL,MEMORY,1,0.7859606122669572,0.7856051071815315,0.8198186039775774,B1,0.8198186039775774,0.034213496796045906,0.0,-0.034213496796045906,0
300063,0.5295589087565487,0.7617314846038648,0.03628397089145152,GLOBAL,MEMORY,4,0.6810596717646811,0.7073660572509824,0.8228775527678728,HYBRID,0.851204377026593,0.14383831977561057,0.02832682425872024,-0.11551149551689033,0
300064,0.7053433943767281,0.9134460740482098,0.985161436997976,GLOBAL,MEMORY,3,0.7200200294386786,0.7633305967621035,0.8627582431062005,HYBRID,1.0,0.23666940323789654,0.13724175689379947,-0.09942764634409706,0
300065,0.6309011708573944,0.5883532045633908,0.3268633166652284,GLOBAL,MEMORY,4,0.8429618153629262,0.7632378193752725,0.8496706953630889,HYBRID,0.8873663325810972,0.12412851320582474,0.03769563721800828,-0.08643287598781646,0
300066,0.27637463335189527,0.5717027923184573,0.6536906451040665,GLOBAL,MEMORY,0,0.6654275792375692,0.6828637889464,0.8425213730868377,HYBRID,0.8594540274683438,0.17659023852194378,0.01693265438150604,-0.15965758414043774,0
300067,0.6276578390492875,0.15268943671570046,0.10069695179024485,GLOBAL,MEMORY,1,0.8289331745868519,0.8078892143006381,0.8060304058849228,GLOBAL,0.8078892143006381,0.0,0.001858808415715285,0.001858808415715285,0
300068,0.9082019654090717,0.7285551537427271,0.2591400522173931,GLOBAL,MEMORY,6,0.8217048118353405,0.8164800941237532,0.8359938571553882,HYBRID,0.9294639942473583,0.11298390012360504,0.09347013709197005,-0.01951376303163499,0
300069,0.7051606771732551,0.43060886372120144,0.18392080529362453,GLOBAL,MEMORY,1,0.7516617826429318,0.797186336577311,0.8253926871355807,HYBRID,0.8446051235533357,0.04741878697602475,0.019212436417755052,-0.0282063505582697,0
300070,0.5898308621545597,0.7094797474788052,0.34312724198890554,GLOBAL,MEMORY,4,0.7562204536882505,0.7385122717223962,0.8441531788536166,HYBRID,0.895899821267885,0.15738754954548884,0.05174664241426841,-0.10564090713122043,0
300071,0.40392144547838393,0.4509606183577878,0.7114159628623982,GLOBAL,MEMORY,5,0.7652589335889066,0.7322467805073173,0.8646935046841437,HYBRID,0.8822310541077876,0.14998427360047029,0.017537549423643828,-0.13244672417682646,0
300072,0.3741206914590057,0.9347431671500547,0.9067421500574337,GLOBAL,MEMORY,0,0.6337977289262214,0.672304464223058,0.8314198879470134,HYBRID,0.9384126496706976,0.2661081854476396,0.10699276172368422,-0.15911542372395537,0
300073,0.2173985028831692,0.6067938600135413,0.12702889764729908,GLOBAL,MEMORY,9,0.6663307315614194,0.647519214477418,0.8139295273354622,LOCAL,0.8178677163281215,0.1703485018507035,0.003938188992659297,-0.1664103128580442,0
300074,0.1717863050575471,0.7954939903064967,0.8743827524465442,GLOBAL,MEMORY,0,0.6262018577853679,0.635436643051579,0.8250786952779459,HYBRID,0.8829227105296146,0.2474860674780356,0.05784401525166871,-0.18964205222636688,0
300075,0.2594452026447468,0.8841540786401707,0.3039297712470401,GLOBAL,MEMORY,9,0.5627903480637725,0.6304751563882249,0.8021804807702477,LOCAL,0.8796287429916636,0.24915358660343867,0.07744826222141588,-0.1717053243820228,0
300076,0.3418492759651973,0.5520399585892685,0.5703952427194201,GLOBAL,MEMORY,7,0.6634782714608172,0.6997478740018217,0.8460005550988512,HYBRID,0.8609804810065114,0.16123260700468967,0.014979925907660174,-0.1462526810970295,0
300077,0.654551765332683,0.6618249139506142,0.15647163661210872,GLOBAL,MEMORY,6,0.7973580238654787,0.7554586184107872,0.8456770135750499,HYBRID,0.8826329425760389,0.12717432416525165,0.036955929000988985,-0.09021839516426267,0
300078,0.999221715447911,0.801314882770923,0.16367083586250075,GLOBAL,MEMORY,6,0.8273078052740583,0.8285499851598213,0.830714286820341,HYBRID,0.9398412140935176,0.11129122893369636,0.10912692727317663,-0.0021643016605197296,0
300079,0.3031657617844854,0.9228428127273189,0.9656660286221523,GLOBAL,MEMORY,0,0.6880527575510749,0.6570519413953526,0.8290524770694594,HYBRID,0.930340500809741,0.27328855941438834,0.10128802374028156,-0.17200053567410678,0
300080,0.26956284586047474,0.7091036489120739,0.6385261895451417,GLOBAL,MEMORY,0,0.6541509956681405,0.6641496877406288,0.8303777833376778,HYBRID,0.867264003830478,0.2031143160898492,0.036886220492800215,-0.16622809559704899,0
300081,0.5364438815796269,0.48067117470723575,0.9299301248010411,GLOBAL,MEMORY,5,0.7591036032389341,0.769692771989866,0.8727353884422503,HYBRID,0.9306413604439423,0.16094858845407634,0.05790597200169201,-0.10304261645238433,0
300082,0.6951874223680591,0.5976531241307819,0.6053149626057491,GLOBAL,MEMORY,3,0.7643685016209586,0.7871898037981739,0.8564098546452478,HYBRID,0.9277834141282911,0.1405936103301172,0.07137355948304336,-0.06922005084707383,0
300083,0.13815973815968796,0.8397190896227336,0.6502223774922574,GLOBAL,MEMORY,0,0.5823583388099742,0.6146619124915585,0.8098841469826467,LOCAL,0.8722411233979804,0.2575792109064219,0.062356976415333776,-0.1952222344910881,0
300084,0.7529951539297441,0.6747312529225289,0.18339339301817847,GLOBAL,MEMORY,6,0.7488007991407694,0.7803127914615754,0.8410746236401498,HYBRID,0.8971930700610667,0.11688027859949135,0.0561184464209169,-0.06076183217857445,0
300085,0.8461903450368826,0.2964394220182923,0.15194385120945963,GLOBAL,MEMORY,1,0.8194338083251784,0.8489950746036783,0.8020976802068912,GLOBAL,0.8489950746036783,0.0,0.046897394396787084,0.046897394396787084,0
300086,0.6494637118245824,0.9025326296237662,0.5135813373792922,GLOBAL,MEMORY,3,0.7634409733429417,0.7359640896409182,0.840297740071237,HYBRID,0.9437251132203329,0.20776102357941473,0.10342737314909589,-0.10433365043031884,0
300087,0.8844309579719869,0.572907672845383,0.19269403014037312,GLOBAL,MEMORY,6,0.8228743332067239,0.8269839492354818,0.8227858983954865,HYBRID,0.8884592948236804,0.06147534558819856,0.06567339642819381,0.004198050839995249,0
300088,0.6875294266144183,0.40448236911416513,0.1610769633899226,GLOBAL,MEMORY,1,0.8046006535658405,0.7950520755277467,0.8237993139355766,HYBRID,0.8352280635587772,0.04017598803103051,0.011428749623200618,-0.02874723840782989,0
300089,0.3364370956030853,0.8220999715140166,0.579414608774864,GLOBAL,MEMORY,0,0.5871488825407136,0.6662040865383662,0.8243235542781201,HYBRID,0.8825851698947222,0.21638108335635609,0.05826161561660215,-0.15811946773975394,0
300090,0.9207153911070979,0.9095097009303852,0.040650701154760105,GLOBAL,MEMORY,6,0.8031218639469497,0.7914643586108421,0.8407295728320534,HYBRID,0.9404372556132161,0.14897289700237404,0.09970768278116271,-0.04926521422121133,0
300091,0.562104795387328,0.5850504090382403,0.13999141702494566,GLOBAL,MEMORY,4,0.695488209126123,0.7401409402268649,0.8437640075889249,HYBRID,0.8560239618435184,0.11588302161665343,0.012259954254593475,-0.10362306736205995,0
300092,0.9276254355293322,0.0796315298846052,0.5973837526249637,GLOBAL,MEMORY,8,0.9209499513572883,0.9095483422302226,0.7960558376534204,GLOBAL,0.9095483422302226,0.0,0.11349250457680227,0.11349250457680227,0
300093,0.021493461894821375,0.4819541111675256,0.5637195664405784,GLOBAL,MEMORY,7,0.653478224853332,0.6246653937457679,0.8257119307158068,B1,0.8257119307158068,0.20104653697003894,0.0,-0.20104653697003894,0
300094,0.22107745215166963,0.786997060696315,0.586932976772506,GLOBAL,MEMORY,0,0.6376838836351804,0.6406484795790516,0.8182037503873286,HYBRID,0.8576072124987398,0.21695873291968826,0.039403462111411214,-0.17755527080827704,0
300095,0.7746732228521237,0.5282869006700165,0.6962506928466918,GLOBAL,MEMORY,5,0.8185333324068854,0.818908130646551,0.8481391219392991,HYBRID,0.9311813211037763,0.11227319045722528,0.08304219916447719,-0.029230991292748087,0
300096,0.8305033226303886,0.2129811888619879,0.8288821986982496,GLOBAL,MEMORY,8,0.9232515824250449,0.8752395871814099,0.823753517246458,HYBRID,0.8885023674266188,0.013262780245208883,0.06474885018016086,0.05148606993495197,0
300097,0.6621402103120521,0.34774040024638553,0.09948444879879714,GLOBAL,MEMORY,1,0.8265846290978827,0.7934121401155312,0.8188273931466986,B1,0.8188273931466986,0.02541525303116743,0.0,-0.02541525303116743,0
300098,0.380980443509622,0.18329493360512172,0.8845155136519539,GLOBAL,MEMORY,7,0.7536547687052382,0.7635949886894459,0.8595657797537182,B1,0.8595657797537182,0.09597079106427231,0.0,-0.09597079106427231,0
300099,0.1583751028848288,0.08363175067074513,0.7101777988588258,GLOBAL,MEMORY,7,0.673848536721564,0.7124470506353309,0.8624276437772264,B1,0.8624276437772264,0.1499805931418955,0.0,-0.1499805931418955,0
300100,0.7193579547227585,0.32477112784421636,0.4781088363443301,GLOBAL,MEMORY,1,0.7837814173925769,0.8224037979769412,0.8275574073034898,HYBRID,0.8598759223079836,0.03747212433104241,0.032318515004493786,-0.005153609326548625,0
300101,0.40292003121750763,0.9082706017322594,0.8557047306291752,GLOBAL,MEMORY,0,0.7362567570592727,0.681437877827556,0.8338001435839869,HYBRID,0.9359302220575834,0.2544923442300273,0.10213007847359645,-0.15236226575643086,0
300102,0.36995117640623787,0.9575927808603856,0.6993358670632855,GLOBAL,MEMORY,0,0.6676984726445326,0.6622562481742742,0.8209621063261996,HYBRID,0.9145179617976729,0.25226171362339866,0.09355585547147327,-0.1587058581519254,0
300103,0.29620162914485604,0.42968617970585676,0.8072684265865385,GLOBAL,MEMORY,7,0.7202849648790477,0.7096681348105559,0.8616119730185815,HYBRID,0.8704874313958244,0.1608192965852685,0.008875458377242906,-0.1519438382080256,0
300104,0.35637745792905373,0.9375965814345362,0.9239683338694102,GLOBAL,MEMORY,0,0.6926724889669893,0.6678655993054919,0.8304612034743378,HYBRID,0.9371594181649029,0.26929381885941095,0.10669821469056506,-0.1625956041688459,0
300105,0.03115717699350895,0.8131637928011759,0.004295362829600302,GLOBAL,MEMORY,9,0.5165896605997153,0.5706500717670593,0.7776112852485707,LOCAL,0.8975548640041967,0.3269047922371374,0.119943578755626,-0.20696121348151142,0
300106,0.4733959924491886,0.9745169603428476,0.03104500093099427,GLOBAL,MEMORY,4,0.6274055834699851,0.6670722728235773,0.801152122605747,LOCAL,0.885635540567308,0.2185632677437307,0.084483417961561,-0.1340798497821697,0
300107,0.013128739970684311,0.9140477850338912,0.2829265868975003,GLOBAL,MEMORY,9,0.6069238710008571,0.562215535795236,0.7792435398708435,LOCAL,0.9175891777054046,0.3553736419101686,0.1383456378345611,-0.21702800407560752,0
300108,0.32955259878108645,0.18245733135713416,0.272893905576465,GLOBAL,MEMORY,2,0.8093161546073706,0.7319756130875203,0.8391481348291424,B1,0.8391481348291424,0.10717252174162206,0.0,-0.10717252174162206,0
300109,0.8841583683322707,0.4408015225289832,0.8260453278186844,GLOBAL,MEMORY,8,0.8781226289484058,0.861766352897473,0.8375732654484843,HYBRID,0.9380184133106205,0.07625206041314747,0.10044514786213621,0.024193087448988737,0
300110,0.5205280289337696,0.0513271266244657,0.7882403617007024,GLOBAL,MEMORY,5,0.8586233094574514,0.8128252431788653,0.8339935422832838,B1,0.8339935422832838,0.02116829910441853,0.0,-0.02116829910441853,0
300111,0.9886654023844494,0.04275863878619213,0.6479232712069146,GLOBAL,MEMORY,8,0.9545396758392494,0.9313596661018213,0.790244389760416,GLOBAL,0.9313596661018213,0.0,0.1411152763414053,0.1411152763414053,0
300112,0.2075855083565944,0.026859620074899948,0.580552015482521,GLOBAL,MEMORY,7,0.6796102026609936,0.7281656382282021,0.8487640095567653,B1,0.8487640095567653,0.12059837132856321,0.0,-0.12059837132856321,0
300113,0.9613713428937062,0.5282137099448289,0.5628011363471673,GLOBAL,MEMORY,3,0.8233006286162806,0.8634549380493993,0.8278594348179765,HYBRID,0.9300885857821224,0.06663364773272307,0.10222915096414587,0.0355955032314228,0
300114,0.33964564105351003,0.19010000865769017,0.554098234648763,GLOBAL,MEMORY,7,0.6995565452303684,0.7421188126744528,0.850200278794285,B1,0.850200278794285,0.10808146611983216,0.0,-0.10808146611983216,0
300115,0.6074455327060441,0.267662034019273,0.6922616655325159,GLOBAL,MEMORY,5,0.8221942380974244,0.8065842443872343,0.840507786726359,HYBRID,0.8651994492842402,0.05861520489700589,0.024691662557881244,-0.033923542339124646,0
300116,0.6341629550146625,0.6067874071124545,0.2247209188932352,GLOBAL,MEMORY,6,0.7092332695833176,0.7588095070171148,0.8467987929235528,HYBRID,0.8790570280908522,0.12024752107373737,0.03225823516729942,-0.08798928590643795,0
300117,0.562014644059198,0.6433395160346345,0.10629360040034475,GLOBAL,MEMORY,4,0.702343297991958,0.7321118735432457,0.8377457542579789,HYBRID,0.856625322142652,0.12451344859940627,0.018879567884673043,-0.10563388071473323,0
300118,0.06403664281668464,0.6070995698970627,0.12281502143274414,GLOBAL,MEMORY,9,0.5755262317144226,0.6074820293876728,0.8014675666908795,LOCAL,0.8364770403922518,0.22899501100457897,0.03500947370137231,-0.19398553730320667,0
300119,0.03870712951635802,0.7141593599226049,0.271759795179614,GLOBAL,MEMORY,9,0.5905110782772601,0.592517524338929,0.7968342133746847,LOCAL,0.862883784182526,0.27036625984359697,0.06604957080784124,-0.20431668903575573,0
300120,0.31211321074356013,0.513552292956758,0.9111525606022186,GLOBAL,MEMORY,0,0.6850716690590373,0.7068577364565811,0.8603309758470329,HYBRID,0.8928451328575189,0.18598739640093775,0.03251415701048599,-0.15347323939045177,0
