trajectory,seed,B1_F,B1_FI,B1_E,GLOBAL_F,GLOBAL_FI,GLOBAL_E,LOCAL_F,LOCAL_FI,LOCAL_E,HYBRID_F,HYBRID_FI,HYBRID_E
303,15295312971779608137,0.8995659952013255,0.9331688472458445,2.2563873795676566,0.9304434414755954,0.9305440542935143,1.801946499808067,0.9913661953499978,0.5500028613977537,0.6726879838809371,0.9304434414755954,0.9305440542935143,2.3974466022524497
304,9074663080428245519,0.4329742156568933,0.562027308677094,15.84371098291216,0.2578232166385147,0.4876709286955767,15.228897661675813,0.026329927388652516,0.5138633888011659,1.1049487087869823,0.2578232166385147,0.4876709286955766,15.646213028126079
305,5626564212786633605,0.5276068066864956,0.7730268731271995,5.428392709201221,0.3677556703359396,0.6840192977470506,4.9379352367548295,0.48228084268522897,0.5949207068325261,0.6107718831273277,0.3677556703359398,0.6840192977470506,5.361150771459953
306,17688718682393114615,0.9357339960990191,0.8257914157089473,5.106556400055172,0.9692327169179961,0.7390611831268629,4.651591865904475,0.7555955569168608,0.39226741667629106,0.42768291659741814,0.9692327169179958,0.7390611831268629,4.931630953119655
307,14596430078105098710,0.8574105607790776,0.9517867618233906,1.442334589068861,0.880502396489183,0.9447258815850178,0.9953405124371969,0.9911121059893436,0.4135005762561089,0.5579573059899551,0.880502396489183,0.9447258815850179,1.521513193155436
308,7466017739919921711,0.9662731400332011,0.9542401962643852,1.3887990331255349,0.9721128734862671,0.9431904407888546,0.9587519886064906,0.1561720375858771,0.6528596985759143,0.5991292306963211,0.9721128734862671,0.9431904407888546,1.5177777592764976
309,1802751981779075920,0.9721121726933513,0.9709441028025095,1.007894587852209,0.9423407303385603,0.9708215553111555,0.5799532417671693,0.2616683763821253,0.589724882758538,0.5483777824918074,0.9423407303385603,0.9708215553111555,1.1026513698472327
310,6553853129270026543,0.9110207716278893,0.857838955021693,3.291141052077521,0.7394701458507813,0.7610584175665435,2.914548175173538,0.2252764823867303,0.5337331399189905,0.35780147666957113,0.7394701458507814,0.7610584175665435,3.1651897406573637
311,7337261937751303485,0.6534678796863823,0.7749273096200665,6.859032518929977,0.5285066369424953,0.728474861627947,6.314639455704836,0.2639125373193906,0.4169265588295074,0.7910239942576568,0.5285066369424952,0.728474861627947,6.836167958919014
312,13436871275348894227,0.9992929800196394,0.9763571943628293,0.7330393192713297,0.9823159674229157,0.9629629907954922,0.35599644581421797,0.47781487958686636,0.6122551347843858,0.39973484282453114,0.9823159674229157,0.9629629907954922,0.7624851464556
313,2269215832777535835,0.8935349745732964,0.786647611753146,6.291978872754641,0.8610908027371377,0.7243676157135833,5.866114451827452,0.6259058192186744,0.6472483644306986,0.7147417384257251,0.8610908027371377,0.7243676157135833,6.302842313565797
314,10937395068938397599,0.9981868650887291,0.8160165511834983,4.83344116090581,0.9687085530185158,0.717550059069867,4.450186205908979,0.042066802829088965,0.5116110152164496,0.49470020345345844,0.9687085530185158,0.7175500590698669,4.761504584134296
315,13663464722034280346,0.9891126719641586,0.9296421456848095,2.2969322018706495,0.9811378438835653,0.9054939995947979,1.9074945118678721,0.9507871086032463,0.586702336002786,0.5394342517412632,0.9811378438835653,0.9054939995947979,2.362478374216751
316,1844394176918215111,0.8565535128773221,0.9665151560564972,1.1332219334431304,0.8412964380555871,0.9547338059769658,0.7421117488004899,0.322869771636949,0.5361201605203401,0.5361682028987459,0.8412964380555871,0.9547338059769658,1.2406554587317464
317,1992350474337507853,0.8650514169482959,0.9605614582604726,1.475118000908568,0.8327815177763876,0.956523496906743,1.1235039557515434,0.009844917304233492,0.5332911102609349,0.4131232561947681,0.8327815177763879,0.956523496906743,1.4926124853395744
318,7836454932506221652,0.9343491392417984,0.9394147219195617,1.7127310344954751,0.9460455556563719,0.9194642289111994,1.368900596541374,0.07544284268515859,0.5034245105257998,0.3294819125767834,0.9460455556563719,0.9194642289111994,1.6573375606653848
319,6628676030913992593,0.9843579044352725,0.9375125188054322,1.609182611600814,0.9929955928727456,0.9077644548646954,1.2128379550446804,0.6824466925736836,0.7797837778620289,0.4688598876193121,0.9929955928727456,0.9077644548646954,1.6309502371953215
320,10673957287175065335,0.8356588243281556,0.9270262336730706,2.0726396441614527,0.6883695550703592,0.9088191351951889,1.5212823305403789,0.8378045258315995,0.657924636757296,0.6717614451795448,0.6883695550703592,0.9088191351951889,2.1364691399862297
321,10276719537915960825,0.6696353064620107,0.9094772686926883,2.0153161302678115,0.6896401758797515,0.915454035273019,1.6509399626981138,0.03692743631720037,0.7308586888111357,0.5027704895358175,0.6896401758797513,0.915454035273019,2.085010176819006
322,423546245611004592,0.9670975691108695,0.9474224273333035,1.0381713616071828,0.9463740235662433,0.9304543957364457,0.7018747089973504,0.9398479317340808,0.7335657790386106,0.3869196257668385,0.9463740235662433,0.9304543957364457,1.058287045188124
323,14848168021203640193,0.844815318116997,0.8917933982112228,2.897641579288043,0.7158942570128695,0.8623361557139101,2.498223709767968,0.2861986786975832,0.49910514117050286,0.4822418110131201,0.7158942570128694,0.8623361557139101,2.882003668910281
324,15508282424153241048,0.39467647489152924,0.5645542741484909,15.833221883664116,0.22767286878840032,0.4330206695349255,15.203610225505452,0.6760419393061183,0.5159199921224986,1.3938077973645604,0.22767286878840032,0.4330206695349256,15.855723983206914
325,18282046457552419879,0.7656111392590474,0.9006036478571455,2.6706027116288666,0.7156567417886188,0.876118463065786,2.287303306437707,0.16463512043119283,0.4752518221906765,0.5249266666827538,0.7156567417886188,0.876118463065786,2.7175893675593796
326,9378740168577235883,0.3450671355879483,0.7306990023278704,7.815178380914803,0.15578480276641823,0.6494527159073542,7.2791607166221635,0.8870080297941354,0.6094109797729337,0.7369395743936279,0.15578480276641823,0.6494527159073542,7.703667777524106
327,13029993728568009770,0.9993130893154183,0.9585627091536407,1.2160465569116214,0.9946984190462954,0.9440557414622646,0.7799695433127518,0.08423503534617607,0.5431340352639662,0.5058115919456593,0.9946984190462954,0.9440557414622646,1.2574738877010707
328,5382788920646152861,0.648401036655889,0.9552580753829789,1.4080398423003087,0.5475813200987978,0.9430985374244115,0.8749747454961342,0.9998564124897469,0.6561655304991781,0.5789687212396082,0.5475813200987979,0.9430985374244116,1.4320116060509631
329,4533574059507076429,0.9381790139595331,0.9590141140812446,1.2036508380165465,0.8456101064843689,0.9559001000337636,0.7958857229353308,0.8771285282315716,0.6420105938989693,0.4732034404455936,0.8456101064843689,0.9559001000337636,1.2455732690493222
330,5964249441156293170,0.9009128749966614,0.952185038875569,1.4658786215902335,0.6868290265663445,0.9097765935928026,1.0464698251956797,0.0063295975525993415,0.6991410924191374,0.5148982461570006,0.6868290265663445,0.9097765935928026,1.5150508534869385
331,11564601971768460222,0.9682842633886998,0.9614226788743317,1.6423838753271545,0.9783913497485532,0.9552207386497021,1.3056407263810519,0.007233224642571493,0.518686221302674,0.4811066543691798,0.9783913497485532,0.9552207386497021,1.7260017800790914
332,15822701319429568923,0.9982741563699339,0.9396101752781909,1.9057334537099158,0.9987810597242506,0.926973583904356,1.5331593035333038,0.04292916363351331,0.5065119620958355,0.5214032680466968,0.9987810597242506,0.926973583904356,1.9883839232345757
333,10863733367278699269,0.9388738125590153,0.9691897091809334,1.0340860748645897,0.8730708425565633,0.9300451545770322,0.6223394663259432,0.6994809583053678,0.4988173514708764,0.48800277556248095,0.8730708425565635,0.9300451545770323,1.0932114874786152
334,5174873583417681424,0.9919884686470211,0.9885164362212348,0.723053149895569,0.9877123903265139,0.982770679100998,0.28431382349067164,0.9291206780630529,0.5263711020472619,0.573857804758054,0.9877123903265139,0.982770679100998,0.8516303335591664
335,16685907557858585577,0.9071658678858248,0.980942630035212,1.1358760721934829,0.8882333334475057,0.9674743316263686,0.6717936951242439,0.059608277444411585,0.5338954520676749,0.6277298152867385,0.8882333334475057,0.9674743316263686,1.266232489140279
336,16635584738690453988,0.7584502822635206,0.9160808933671353,2.2940489955287604,0.5319584608467531,0.8709595540757803,1.8836148796494645,0.2899080630047112,0.5237961574365678,0.44316162557962996,0.5319584608467531,0.8709595540757803,2.2641524410003817
337,252221922076935377,0.9167147004944454,0.9733517117885662,1.0826007448929542,0.847519030928333,0.9612175038756586,0.6277717839686087,0.29528106580996555,0.7514042119205954,0.5091781277158692,0.847519030928333,0.9612175038756587,1.1177136038095
338,13003963573414165980,0.9798213143812893,0.9349211005979777,1.8068055199331492,0.9971609580763974,0.9153623366374651,1.4545341169327266,0.948677713536458,0.7332943486962116,0.5255390123912511,0.9971609580763974,0.9153623366374651,1.913349976539076
339,10621767568499805291,0.719660752708545,0.8470659231727506,3.9311606424782415,0.6538155260451346,0.7978502744099584,3.5100199807058,0.2720871216749399,0.6317037795822976,0.588992004367031,0.653815526045134,0.7978502744099581,3.9624941068833763
340,13825423240098677731,0.5471044414712234,0.7547674463078503,6.186624590983585,0.3807597311150913,0.7008722832744311,5.761521235180738,0.9621742454036942,0.5060217452172867,0.5112289112033217,0.3807597311150913,0.7008722832744311,6.025950714559364
341,15231507697737991977,0.937944186132053,0.9366260000185043,2.03260373323268,0.853165158467913,0.9097838770906832,1.6242957303025496,0.10296316247761854,0.601169701958922,0.45947417506946264,0.853165158467913,0.9097838770906832,2.0160744759407847
342,2987132313591909657,0.8174310390050127,0.8163654693781368,4.735444323520656,0.6735029285311113,0.731368052262083,4.3625635393287725,0.9021280719131798,0.5415628781130534,0.5140252981868317,0.6735029285311113,0.731368052262083,4.696689809241003
343,17044944621754369049,0.9432123586251697,0.9297645914968764,1.8720876798029433,0.9648083842564317,0.9196036405987603,1.4974589032514913,0.02279620575585262,0.6337046815429719,0.46170305699399045,0.9648083842564319,0.9196036405987603,1.9304287158938302
344,8148432412098215362,0.9591687372123192,0.9744191500900939,0.8738395562634795,0.85124737027036,0.9499799468818549,0.4469076363879339,0.11223283336901406,0.7120069333694242,0.4565890110930436,0.85124737027036,0.9499799468818549,0.8988412173710372
345,4138093033028778415,0.9198472506917766,0.9784441582106259,0.7396776870803436,0.9251929979480852,0.9721329941360788,0.4226967422979187,0.8706502436428204,0.3434183660474191,0.3261990301963061,0.9251929979480852,0.9721329941360788,0.7420253031221273
346,15528073637056068145,0.9837436077269385,0.9427124632663247,1.8965663927592873,0.9645317439283299,0.9052664443794128,1.565033932539964,0.5481781068423227,0.7517125716036756,0.47961858991562706,0.9645317439283299,0.9052664443794128,1.9640265041259053
347,8591704517451288731,0.47011174114251497,0.8444533482219959,4.483400378957743,0.3447255158199788,0.7907921707059123,4.090961426641676,0.8649576235841144,0.4964595321134417,0.5383893343776307,0.3447255158199784,0.7907921707059123,4.46251591857783
348,5691591234585544883,0.9998475057504453,0.9133162895371575,2.250423519604175,0.9878562209794318,0.8777432102692548,1.8418122637332968,0.8320602613863011,0.5685297519470793,0.39711058851514147,0.9878562209794318,0.8777432102692547,2.190868244240397
349,5788451752217580476,0.6544896408929293,0.8908546107836289,2.4837926012567983,0.4601089613106787,0.8278657428910464,2.069355542916082,0.999459478424579,0.6116498015217838,0.41235869602505015,0.4601089613106787,0.8278657428910463,2.4062507597173055
350,4403878244140562000,0.9876248760096926,0.9636009604330557,1.2252564461742752,0.9349855363069024,0.9456645967915364,0.7980071071108147,0.8634638792881375,0.7087465996866018,0.5538132764263474,0.9349855363069024,0.9456645967915364,1.339793183363539
351,384129129092530703,0.8652959395822029,0.981067151327276,0.6018233851768855,0.8827050965394266,0.9827842225768438,0.27481420049468785,0.5083223327881067,0.9465703926184967,0.3719261840850282,0.8827050965394266,0.9827842225768438,0.6368608717350114
352,17606393496349048938,0.9849285778100465,0.9474187932571122,1.6487704054122745,0.9766195835615461,0.9255449769764081,1.2661818235341478,0.9750982349217843,0.7682608163193574,0.4453520798562287,0.9766195835615461,0.9255449769764081,1.663535348127971
353,12921368098757349325,0.8478584684517806,0.9236979261213887,2.3016312128307224,0.7428023107854063,0.880739256550973,1.8719167453788477,0.9302572229364265,0.5672819941954932,0.5224081062031012,0.742802310785406,0.8807392565509727,2.321202290368583
354,9260180456664010823,0.9999455586597936,0.9740471601200275,0.7930240428737487,0.9975786006256345,0.9744612491718248,0.47879216151149745,0.006503035586643955,0.5589656742689506,0.4427459882283843,0.9975786006256345,0.9744612491718248,0.9029113845721226
355,823315340856547010,0.9605956979959844,0.9305933645928961,1.8489971787709976,0.9506352947538437,0.9005971272167419,1.3965599161118147,0.7824300765589738,0.3532713400881228,0.5931034170728045,0.9506352947538437,0.9005971272167419,1.9291635737051978
356,5186333248035544592,0.9999931070201221,0.9726015357174286,0.9569182068597629,0.9954065013229623,0.9714482832017574,0.5276456931667721,0.2977400535034205,0.39703400773230524,0.4715490295003158,0.9954065013229623,0.9714482832017574,0.9749229220881355
357,228813372355703910,0.9145107441770166,0.9697419725543114,1.0779650489576018,0.8666820549250974,0.953337162736346,0.6523429812707053,0.9967099013696997,0.4563918659466935,0.4582561460056564,0.8666820549250972,0.953337162736346,1.087013509309022
358,5473906352678793675,0.43885031408560443,0.9071989061503843,2.7999486590689657,0.2909126680742,0.8852245022431362,2.369209641003326,0.7861313381366063,0.38849346739265955,0.37463949685633674,0.2909126680742,0.8852245022431362,2.667378957389221
359,15158059020502698378,0.8582090305207118,0.947158071384127,2.0944905263852323,0.7305022035231562,0.8977000695412549,1.7353331807631747,0.996248095857853,0.5717344331638075,0.3964593369097279,0.7305022035231562,0.8977000695412549,2.0678154499489465
360,6254008962798417050,0.9858071526113191,0.8617984822977519,3.4129497497799464,0.9684629023898605,0.8071912216211096,3.048716096959684,4.639902056862e-05,0.47278994373521144,0.49424454159033887,0.9684629023898603,0.8071912216211093,3.4025476964641257
361,9754420878963444482,0.9207595943268995,0.8681590447321444,4.072707320926265,0.7950273216502518,0.8239660578890917,3.5725740281683525,0.37297996919727355,0.704387681057907,1.035551844758354,0.7950273216502516,0.8239660578890917,4.369071946270317
362,5958073964554942098,0.6953326308565742,0.8659674741924941,4.339155386182557,0.46903662633975757,0.7614873126506335,3.9129502822106423,0.9089449040101735,0.5219370458177869,0.4843965659268874,0.46903662633975723,0.7614873126506334,4.247029491305458
363,2336874802923156704,0.7970847565409839,0.8850255841018633,2.9520294958494615,0.7307028737830453,0.8415135079673338,2.6422715169898683,0.780655857981361,0.691087178909973,0.45547332911317245,0.7307028737830455,0.8415135079673338,2.9727753560477703
364,12909841714622619464,0.576191336280703,0.7919198018653527,7.650339047362815,0.4246495639402254,0.7137268125785491,7.2141888541615256,0.978028446469188,0.5512684531785339,0.6306729611456451,0.42464956394022557,0.713726812578549,7.545203984936164
365,14156850317950998297,0.9983823689678506,0.9390267121479291,1.5730093957991234,0.981165328990058,0.9073974406649692,1.2399563585200974,0.07579147426180471,0.5250741652167115,0.36095770140176936,0.981165328990058,0.9073974406649693,1.5664859740795878
366,6348854643403049172,0.9226460220804598,0.9582041999393746,1.412331334976273,0.8148304577982476,0.9268765630206229,0.9917982308428499,0.580919716007929,0.7329907614902169,0.46311268130730016,0.8148304577982476,0.9268765630206229,1.4357883764847887
367,1659940560316248856,0.4639857919271029,0.8868124420453755,3.0230590438601195,0.29562295089440893,0.8448388098735421,2.587671054978675,0.1758056624302103,0.7393893883250446,0.4839525843328708,0.29562295089440893,0.8448388098735421,2.9683064719132366
368,7344872060122620199,0.7279106919581642,0.9352102079412187,1.1304315318275837,0.5795907025068169,0.8980781947055642,0.7705509298172736,0.4065367950276171,0.7747693863711451,0.4180641820497227,0.5795907025068169,0.8980781947055642,1.158731744432265
369,2675768328241756553,0.9828761986349795,0.8892842410027098,3.0076009899503346,0.9627004803924709,0.8368647916478522,2.6508472656758246,0.7597419684054769,0.6969505012406232,0.493099243962443,0.9627004803924709,0.8368647916478522,3.026880148708034
370,8560505070476701718,0.4321563699764512,0.6844563981095303,9.335155138711883,0.32212720398162303,0.6080980472602752,8.75185780696013,0.7380071238960982,0.6208600983978773,1.040473850464325,0.32212720398162303,0.6080980472602752,9.392405085482334
