t,shifted,generation,policy,mode,trusted,reward,regret_v02,regret_b1,adv_v02_vs_b1
280,0,0,HYBRID,LEARN_UCB,1,0.8275758917989107,0.048930232704334276,0.11590166655683642,0.06697143385250215
281,0,0,HYBRID,DEPLOY,1,0.955381981809421,0.0,0.08520978367157894,0.08520978367157894
282,0,0,HYBRID,DEPLOY,1,0.8894940997130932,0.06767960732422496,0.12506608997588597,0.05738648265166102
283,0,0,HYBRID,DEPLOY,1,0.8903020853311845,0.0,0.07101899522694122,0.07101899522694122
284,0,0,LOCAL,DEPLOY,1,0.794041921268852,0.01942657060114139,0.0,-0.01942657060114139
285,0,0,HYBRID,DEPLOY,1,0.9874975292147248,0.0,0.11456211074700073,0.11456211074700073
286,0,0,GLOBAL,DEPLOY,1,0.8470438853646615,0.0,0.05094607780017257,0.05094607780017257
287,0,0,LOCAL,DEPLOY,1,0.88892570612034,0.0,0.08475674771094088,0.08475674771094088
288,0,0,HYBRID,DEPLOY,1,0.8933157211218876,0.0,0.05544749218226919,0.05544749218226919
289,0,0,HYBRID,DEPLOY,1,0.8641951144705808,0.0,0.05331614632568937,0.05331614632568937
290,0,0,LOCAL,DEPLOY,1,0.831313477515626,0.0019054574570032123,0.047205854839414085,0.04530039738241087
291,0,0,GLOBAL,DEPLOY,1,0.8151620901750638,0.009212687354580917,0.005237791367023292,-0.003974895987557625
292,0,0,HYBRID,LEARN_UCB,1,0.959676863233484,0.0,0.06355305571608083,0.06355305571608083
293,0,0,GLOBAL,DEPLOY,1,0.8469649514770112,0.014643224763564833,0.0684513143944444,0.053808089630879574
294,0,0,HYBRID,DEPLOY,1,0.8959395661904601,0.0,0.05709481403460481,0.05709481403460481
295,0,0,LOCAL,DEPLOY,1,0.806498632506363,0.03204360801999262,0.02427371771151654,-0.0077698903084760795
296,0,0,HYBRID,DEPLOY,1,0.9082743382576647,0.0,0.06317084296149955,0.06317084296149955
297,0,0,B1,DEPLOY,1,0.8271642004431122,0.0,0.0,0.0
298,0,0,HYBRID,DEPLOY,1,1.0,0.0,0.12094998876474572,0.12094998876474572
299,0,0,B1,DEPLOY,1,0.801405946355524,0.06378069206899128,0.06378069206899128,0.0
300,0,0,GLOBAL,DEPLOY,1,0.7089281761132468,0.16552803697927154,0.0,-0.16552803697927154
301,0,0,GLOBAL,DEPLOY,1,0.8203598810070085,0.07847032961441036,0.12495401502255898,0.04648368540814862
302,0,0,GLOBAL,DEPLOY,1,0.6026027775311416,0.2310808519628389,0.03357257128997504,-0.19750828067286386
303,0,1,GLOBAL,INVALIDATE_AND_RECOMPILE,1,0.7271655241786795,0.03502609858563399,0.0,-0.03502609858563399
304,0,1,B1,OUT_OF_REGION,1,0.7542185121996767,0.07047709317891682,0.07047709317891682,0.0
305,0,1,B1,LEARN_COVERAGE,1,0.7530309305628975,0.0,0.0,0.0
306,0,1,LOCAL,LEARN_COVERAGE,1,0.7316134218628148,0.11879128762155744,0.0,-0.11879128762155744
307,0,1,B1,OUT_OF_REGION,1,0.7762009393326155,0.12393022077910376,0.12393022077910376,0.0
308,0,1,B1,OUT_OF_REGION,1,0.8528557646605879,0.10104062623394505,0.10104062623394505,0.0
309,0,1,HYBRID,LEARN_COVERAGE,1,0.8468951253541954,0.0,0.002780640632757292,0.002780640632757292
310,0,1,B1,OUT_OF_REGION,1,0.8688631223568803,0.021808336072520085,0.021808336072520085,0.0
311,0,1,GLOBAL,LEARN_COVERAGE,1,0.742098202766978,0.16201459733259693,0.027031547888238472,-0.13498304944435846
312,0,1,B1,OUT_OF_REGION,1,0.8873224941335884,0.12205870557543252,0.12205870557543252,0.0
313,0,1,GLOBAL,LEARN_COVERAGE,1,0.8387291808784323,0.07893214785602687,0.09132152323663556,0.012389375380608691
314,0,1,HYBRID,LEARN_COVERAGE,1,0.8320012673020846,0.0,0.006361515727609013,0.006361515727609013
315,0,1,B1,OUT_OF_REGION,1,0.8084276959770874,0.0,0.0,0.0
316,0,1,GLOBAL,LEARN_COVERAGE,1,0.6839020477934689,0.1626298171599586,0.0,-0.1626298171599586
317,0,1,B1,LEARN_COVERAGE,1,0.8436833656100825,0.0027404674396336315,0.0027404674396336315,0.0
318,0,1,GLOBAL,LEARN_COVERAGE,1,0.7241875769783064,0.12487531003545926,0.05691671340949134,-0.06795859662596793
319,0,1,GLOBAL,LEARN_COVERAGE,1,0.6679915242604952,0.19848693276729767,0.03482988137961707,-0.1636570513876806
320,0,1,LOCAL,LEARN_COVERAGE,1,0.6240287957376801,0.19156386455707175,0.0011757417658835312,-0.19038812279118822
321,0,1,LOCAL,LEARN_COVERAGE,1,0.7262204511949203,0.17978457479687815,0.07316204376197566,-0.10662253103490249
322,0,1,LOCAL,LEARN_COVERAGE,1,0.8462570641416662,0.016940506828929558,0.03121264882139263,0.014272141992463072
323,0,1,HYBRID,LEARN_COVERAGE,1,0.9846253622754374,0.0,0.12258277682241558,0.12258277682241558
324,0,1,LOCAL,LEARN_COVERAGE,1,0.7838888063144284,0.061976650864564053,0.0,-0.061976650864564053
325,0,1,HYBRID,LEARN_COVERAGE,1,0.9068477372594237,0.0,0.07919633809094206,0.07919633809094206
326,0,1,HYBRID,LEARN_COVERAGE,1,1.0,0.0,0.13455901577946283,0.13455901577946283
327,0,1,GLOBAL,LEARN_COVERAGE,1,0.7488866082034392,0.08727005395030307,0.0,-0.08727005395030307
328,0,1,HYBRID,LEARN_COVERAGE,1,0.8381719903401748,0.0381085726382665,0.0,-0.0381085726382665
329,0,1,HYBRID,LEARN_COVERAGE,1,0.8584303902217312,0.0,0.07346988318448089,0.07346988318448089
330,0,1,GLOBAL,LEARN_COVERAGE,1,0.8590890594047944,0.0011009852094099326,0.06746978012585281,0.06636879491644287
331,0,1,HYBRID,LEARN_COVERAGE,1,0.7980435462131431,0.045827463123571666,0.0,-0.045827463123571666
332,0,1,LOCAL,LEARN_COVERAGE,1,0.6854477795113256,0.15538132408014238,0.04404109758114494,-0.11134022649899744
333,0,1,LOCAL,LEARN_COVERAGE,1,0.6557525784729181,0.22081644968119052,0.0520956322821734,-0.16872081739901712
334,0,1,B1,LEARN_COVERAGE,1,0.832551555944476,0.0,0.0,0.0
335,0,1,HYBRID,LEARN_COVERAGE,1,0.7973460372945215,0.03734213226937977,0.06266818138763319,0.025326049118253424
336,0,1,HYBRID,LEARN_COVERAGE,1,0.8403017239455834,0.0,0.06276519923928536,0.06276519923928536
337,0,1,LOCAL,LEARN_COVERAGE,1,0.7474544062145594,0.07834014003667966,0.0,-0.07834014003667966
338,0,1,B1,OUT_OF_REGION,1,0.8136437032651497,0.08181770809876365,0.08181770809876365,0.0
339,0,1,GLOBAL,LEARN_COVERAGE,1,0.7725634304963879,0.0710721814106926,0.0,-0.0710721814106926
340,0,1,GLOBAL,LEARN_COVERAGE,1,0.6221227362710173,0.31129233714792537,0.10978436106154765,-0.20150797608637772
341,0,1,HYBRID,LEARN_COVERAGE,1,0.8580104032357183,0.0,0.04288919874499819,0.04288919874499819
342,0,1,B1,LEARN_COVERAGE,1,0.8101203307458994,0.08530028669747414,0.08530028669747414,0.0
343,0,1,B1,LEARN_COVERAGE,1,0.898086978497234,0.0964829936908066,0.0964829936908066,0.0
344,0,1,GLOBAL,LEARN_COVERAGE,1,0.8737533460039422,0.0,0.07902811971539792,0.07902811971539792
345,0,1,LOCAL,LEARN_COVERAGE,1,0.6810056345927288,0.1862106581909767,0.0,-0.1862106581909767
346,0,1,B1,LEARN_COVERAGE,1,0.8316945865086603,0.03406841650306325,0.03406841650306325,0.0
347,0,1,HYBRID,LEARN_COVERAGE,1,0.8642812060273384,0.047730941306618035,0.060148767229102895,0.01241782592248486
348,0,1,B1,LEARN_COVERAGE,1,0.8893626479055313,0.04325937011254455,0.04325937011254455,0.0
349,0,1,B1,LEARN_COVERAGE,1,0.8477967419004339,0.09920498185492199,0.09920498185492199,0.0
350,0,1,GLOBAL,LEARN_COVERAGE,1,0.6851076726683316,0.160143961686103,0.04919279072110383,-0.11095117096499918
351,0,1,GLOBAL,LEARN_COVERAGE,1,0.8019383401230975,0.0870606354089769,0.05992287157655307,-0.027137763832423833
352,0,1,LOCAL,LEARN_COVERAGE,1,0.7593747439539617,0.1618394006935331,0.07729954663729222,-0.08453985405624087
353,0,1,HYBRID,LEARN_COVERAGE,1,0.7866371865845596,0.009807590763637575,0.0,-0.009807590763637575
354,0,1,LOCAL,LEARN_COVERAGE,1,0.8926833286467453,0.02481004333839454,0.08316403041068943,0.05835398707229489
355,0,1,LOCAL,LEARN_COVERAGE,1,0.7761636980481688,0.18489869578291707,0.10768478047745034,-0.07721391530546673
356,0,1,HYBRID,LEARN_COVERAGE,1,0.9248801780518188,0.0,0.11505752427790628,0.11505752427790628
357,0,1,LOCAL,LEARN_COVERAGE,1,0.6429650530533281,0.19447913461805322,0.02569177447586657,-0.16878736014218665
358,0,1,GLOBAL,LEARN_COVERAGE,1,0.8896617541213089,0.0,0.04903347381605716,0.04903347381605716
359,0,1,HYBRID,LEARN_COVERAGE,1,0.8705790582772985,0.040417260557892964,0.0,-0.040417260557892964
360,0,1,HYBRID,LEARN_COVERAGE,1,0.7738185797357935,0.046983199055524394,0.0,-0.046983199055524394
361,0,1,LOCAL,LEARN_COVERAGE,1,0.8675198917130879,0.0,0.0895319885489202,0.0895319885489202
362,0,1,LOCAL,LEARN_COVERAGE,1,0.7133108612852439,0.1632757935361242,0.0,-0.1632757935361242
363,0,1,GLOBAL,LEARN_COVERAGE,1,0.7950776385290786,0.07215883674886858,0.0,-0.07215883674886858
364,0,1,GLOBAL,LEARN_COVERAGE,1,0.6695674432266443,0.2032963373508625,0.06062765633058376,-0.14266868102027874
365,0,1,B1,LEARN_COVERAGE,1,0.8261422068724803,0.0,0.0,0.0
366,0,1,HYBRID,LEARN_COVERAGE,1,1.0,0.0,0.14084669832161578,0.14084669832161578
367,0,1,B1,LEARN_COVERAGE,1,0.9316452869316783,0.0,0.0,0.0
368,0,1,HYBRID,LEARN_COVERAGE,1,0.8188086956773604,0.026395069636002133,0.0,-0.026395069636002133
369,0,1,GLOBAL,LEARN_COVERAGE,1,0.8671794536808891,0.0,0.02168179888198596,0.02168179888198596
370,0,1,B1,LEARN_COVERAGE,1,0.9717357912631243,0.13080839749513662,0.13080839749513662,0.0
371,0,1,GLOBAL,LEARN_COVERAGE,1,0.9016927031661137,0.11619387649474522,0.1375585770321166,0.021364700537371384
372,0,1,HYBRID,LEARN_COVERAGE,1,0.827758740309785,0.010787846010664959,0.008138536826469034,-0.002649309184195925
373,0,1,LOCAL,LEARN_COVERAGE,1,0.6792808762373295,0.13585448243790976,0.0,-0.13585448243790976
374,0,1,HYBRID,DEPLOY,1,0.8233276220438781,0.0,0.022778365848905358,0.022778365848905358
375,0,1,LOCAL,LEARN_COVERAGE,1,0.7649266758708727,0.17764204300561193,0.08550418089489653,-0.0921378621107154
376,0,1,B1,LEARN_COVERAGE,1,0.846353252340972,0.022342708211274265,0.022342708211274265,0.0
377,0,1,GLOBAL,LEARN_COVERAGE,1,0.6255074255322541,0.1989918897913241,0.0,-0.1989918897913241
378,0,1,HYBRID,LEARN_COVERAGE,1,0.9405018060175103,0.0,0.07247537269086701,0.07247537269086701
379,0,1,LOCAL,LEARN_COVERAGE,1,0.8921425036535766,0.0,0.09884710710111921,0.09884710710111921
380,0,1,HYBRID,LEARN_COVERAGE,1,1.0,0.0,0.10829203786479313,0.10829203786479313
381,0,1,B1,LEARN_COVERAGE,1,0.7990210571490461,0.10068823245099745,0.10068823245099745,0.0
382,0,1,HYBRID,DEPLOY,1,0.814019084915347,0.0,0.0190698363400591,0.0190698363400591
383,0,1,HYBRID,LEARN_COVERAGE,1,0.8292630674032074,0.035157555256355444,0.05111046188495172,0.015952906628596275
384,0,1,B1,LEARN_COVERAGE,1,0.8474659665178581,0.0,0.0,0.0
385,0,1,LOCAL,LEARN_COVERAGE,1,0.8030852728035475,0.07833118075484591,0.055894224221698874,-0.022436956533147034
386,0,1,LOCAL,LEARN_COVERAGE,1,0.8010279962527326,0.20157134556897527,0.06279692983354235,-0.13877441573543292
387,0,1,HYBRID,LEARN_COVERAGE,1,0.8917541019505208,0.023087509198051026,0.02775894969924142,0.004671440501190394
388,0,1,GLOBAL,LEARN_COVERAGE,1,0.7380510988981565,0.0776194034929828,0.0,-0.0776194034929828
389,0,1,HYBRID,LEARN_COVERAGE,1,0.7443957971520598,0.03563888839860074,0.0,-0.03563888839860074
390,0,1,B1,LEARN_COVERAGE,1,0.8749197332286944,0.028989487195178687,0.028989487195178687,0.0
391,0,1,B1,LEARN_COVERAGE,1,0.7510780897722628,0.05589779010760465,0.05589779010760465,0.0
392,0,1,HYBRID,DEPLOY,1,0.8302273296476146,0.012773417701696377,0.0,-0.012773417701696377
393,0,1,HYBRID,DEPLOY,1,0.8177625186976354,0.07026048397519113,0.0,-0.07026048397519113
394,0,1,LOCAL,LEARN_COVERAGE,1,0.6982586619476795,0.1793743115962897,0.0035972098511491968,-0.1757771017451405
395,0,1,LOCAL,LEARN_COVERAGE,1,0.6666035865950964,0.1524717848017385,0.0,-0.1524717848017385
396,0,1,HYBRID,DEPLOY,1,0.8226622920074524,0.02034066318883132,0.0,-0.02034066318883132
397,0,1,GLOBAL,LEARN_COVERAGE,1,0.6499361814622192,0.18048484866779846,0.0,-0.18048484866779846
398,0,1,HYBRID,DEPLOY,1,0.8306015169389173,0.06485211544253677,0.052489900650687815,-0.012362214791848958
399,0,1,HYBRID,DEPLOY,1,0.7766360952691747,0.03712168969471186,0.0,-0.03712168969471186
400,0,1,HYBRID,LEARN_COVERAGE,1,0.9452710693872153,0.0,0.05435435395721555,0.05435435395721555
401,0,1,GLOBAL,LEARN_COVERAGE,1,0.8335450367260127,0.09234644649548862,0.06991589293251943,-0.02243055356296919
402,0,1,GLOBAL,LEARN_COVERAGE,1,0.6433568522366246,0.1546617005902715,0.0,-0.1546617005902715
403,0,1,B1,LEARN_COVERAGE,1,0.8283363466999796,0.0,0.0,0.0
404,0,1,HYBRID,DEPLOY,1,0.8418069036123353,0.02622622573534039,0.0,-0.02622622573534039
405,0,1,B1,LEARN_COVERAGE,1,0.7799339370679647,0.009665620122511265,0.009665620122511265,0.0
406,0,1,HYBRID,LEARN_COVERAGE,1,0.8625563833449716,0.0355284102904182,0.0,-0.0355284102904182
407,0,1,LOCAL,LEARN_COVERAGE,1,0.7349632344839649,0.05785851841673706,0.0038536982285672927,-0.054004820188169766
408,0,1,LOCAL,LEARN_COVERAGE,1,0.6791169564712767,0.20022893008547638,0.03874772920592795,-0.16148120087954843
409,0,1,HYBRID,LEARN_COVERAGE,1,0.8357020386337083,0.0,0.006560337454885157,0.006560337454885157
410,0,1,LOCAL,LEARN_COVERAGE,1,0.7164537970757355,0.22003994954807993,0.06569238853491355,-0.15434756101316638
411,0,1,GLOBAL,LEARN_COVERAGE,1,0.7869653637083706,0.046795178496642054,0.0,-0.046795178496642054
412,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.1210727491242719,0.1210727491242719
413,0,1,HYBRID,DEPLOY,1,0.9609427468578757,0.0,0.1191484522630647,0.1191484522630647
414,0,1,B1,LEARN_COVERAGE,1,0.8001555935892378,0.07404763341251841,0.07404763341251841,0.0
415,0,1,LOCAL,LEARN_COVERAGE,1,0.8343191715894972,0.1274373604850656,0.08091002350881027,-0.04652733697625533
416,0,1,GLOBAL,LEARN_COVERAGE,1,0.8393130824838367,0.09882015947895684,0.09518023419935895,-0.0036399252795978887
417,0,1,GLOBAL,LEARN_COVERAGE,1,0.6530370393977347,0.23849492534309558,0.05958285089633053,-0.17891207444676505
418,0,1,HYBRID,DEPLOY,1,0.9671779430086784,0.0,0.10300895766419926,0.10300895766419926
419,0,1,HYBRID,DEPLOY,1,0.9329538722702005,0.0,0.06515064906098056,0.06515064906098056
420,0,1,B1,LEARN_COVERAGE,1,0.8736063965892455,0.012725806218253255,0.012725806218253255,0.0
421,0,1,GLOBAL,LEARN_COVERAGE,1,0.8598846220454162,0.0,0.08799332523145231,0.08799332523145231
422,0,1,GLOBAL,LEARN_COVERAGE,1,0.613032200872119,0.28502322947359604,0.06778660124317193,-0.2172366282304241
423,0,1,HYBRID,DEPLOY,1,0.8361359968103002,0.0,0.06667708766878888,0.06667708766878888
424,0,1,LOCAL,LEARN_COVERAGE,1,0.7288290626866583,0.222747148187873,0.05140906039068793,-0.17133808779718507
425,0,1,HYBRID,DEPLOY,1,0.901713059188567,0.0,0.07251852524543356,0.07251852524543356
426,0,1,LOCAL,LEARN_COVERAGE,1,0.9177035660181341,0.0,0.12964665808864506,0.12964665808864506
427,0,1,HYBRID,LEARN_COVERAGE,1,0.8978994797390175,0.0,0.06369799304262036,0.06369799304262036
428,0,1,HYBRID,DEPLOY,1,0.7768064348284289,0.04478664227001983,0.0,-0.04478664227001983
429,0,1,HYBRID,DEPLOY,1,0.8642086723568797,0.0,0.004974580170206466,0.004974580170206466
430,0,1,HYBRID,LEARN_COVERAGE,1,0.8457773562398198,0.0,0.07511927546981945,0.07511927546981945
431,0,1,HYBRID,DEPLOY,1,0.8550834182520155,0.0,0.013436829245110582,0.013436829245110582
432,0,1,HYBRID,DEPLOY,1,0.8721060455382036,0.0,0.037519646510802085,0.037519646510802085
433,0,1,B1,DEPLOY,1,0.885039070904426,0.0,0.0,0.0
434,0,1,B1,LEARN_UCB,1,0.8255653009139959,0.0,0.0,0.0
435,0,1,HYBRID,DEPLOY,1,0.8407263400493311,0.0,0.049492790929526076,0.049492790929526076
436,0,1,B1,LEARN_COVERAGE,1,0.8490371487031297,0.0,0.0,0.0
437,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.09552975225695515,0.09552975225695515
438,0,1,B1,LEARN_COVERAGE,1,0.8360998340804362,0.05449996372469579,0.05449996372469579,0.0
439,0,1,HYBRID,DEPLOY,1,0.8707994338370216,0.0,0.07067822763924037,0.07067822763924037
440,0,1,HYBRID,DEPLOY,1,0.8782890998653428,3.576644663327855e-06,0.06326201202367576,0.06325843537901243
441,0,1,HYBRID,LEARN_UCB,1,0.831744026869768,0.0,0.03189229568210994,0.03189229568210994
442,0,1,B1,DEPLOY,1,0.9011544949083943,0.0,0.0,0.0
443,0,1,HYBRID,DEPLOY,1,0.8306043310939921,0.0,0.010404994717154059,0.010404994717154059
444,0,1,HYBRID,LEARN_COVERAGE,1,0.7796068438431852,0.05199466237191952,0.0,-0.05199466237191952
445,0,1,B1,LEARN_COVERAGE,1,0.8175878424756651,0.023739095943018707,0.023739095943018707,0.0
446,0,1,HYBRID,DEPLOY,1,0.903264750175441,0.0,0.08527881482663491,0.08527881482663491
447,0,1,GLOBAL,LEARN_COVERAGE,1,0.6091781618946558,0.15995244308938505,0.02200447033893871,-0.13794797275044635
448,0,1,HYBRID,DEPLOY,1,0.8595109092037378,0.007047075586809615,0.0,-0.007047075586809615
449,0,1,HYBRID,DEPLOY,1,0.8430328781574248,0.0,0.016296559680575973,0.016296559680575973
450,0,1,HYBRID,DEPLOY,1,0.8560479554445223,0.0,0.005578865714725656,0.005578865714725656
451,0,1,LOCAL,LEARN_COVERAGE,1,0.5673378557336564,0.25673221947280933,0.04475342739485355,-0.21197879207795578
452,0,1,B1,OUT_OF_REGION,1,0.7605908556275156,0.0868925358317203,0.0868925358317203,0.0
453,0,1,LOCAL,LEARN_COVERAGE,1,0.7590483333137394,0.05140719313307662,0.0,-0.05140719313307662
454,0,1,HYBRID,DEPLOY,1,0.9667336611371267,0.0,0.13908208800236121,0.13908208800236121
455,0,1,HYBRID,DEPLOY,1,0.845388760897159,0.04024487008937361,0.0,-0.04024487008937361
456,0,1,B1,DEPLOY,1,0.8366494670817545,0.0,0.0,0.0
457,0,1,HYBRID,DEPLOY,1,0.8536175039941725,0.0,0.058685517371510065,0.058685517371510065
458,0,1,B1,OUT_OF_REGION,1,0.8057514766566927,0.11358402449387295,0.11358402449387295,0.0
459,0,1,B1,LEARN_UCB,1,0.8501280197024145,0.0,0.0,0.0
460,0,1,HYBRID,DEPLOY,1,0.8170331096558123,0.036464611476811126,0.0,-0.036464611476811126
461,0,1,HYBRID,DEPLOY,1,0.8407604169508693,0.052721914563650496,0.0,-0.052721914563650496
462,0,1,HYBRID,DEPLOY,1,0.9761732033460658,0.0,0.09856210795728815,0.09856210795728815
463,0,1,B1,DEPLOY,1,0.8989602002787875,0.0,0.0,0.0
464,0,1,HYBRID,DEPLOY,1,0.890477764172396,0.0,0.04790422811536765,0.04790422811536765
465,0,1,HYBRID,DEPLOY,1,0.9072746481300027,0.0,0.08653503499299908,0.08653503499299908
466,0,1,HYBRID,DEPLOY,1,0.8367708312285906,0.0,0.04371522161026742,0.04371522161026742
467,0,1,B1,DEPLOY,1,0.8599950415378318,0.005376990296973139,0.005376990296973139,0.0
468,0,1,GLOBAL,LEARN_COVERAGE,1,0.8913902293141845,0.0,0.08367464323288576,0.08367464323288576
469,0,1,GLOBAL,DEPLOY,1,0.8078170870447011,0.0656357946340157,0.027073791269447978,-0.03856200336456772
470,0,1,HYBRID,DEPLOY,1,0.9431755937057796,0.0,0.07359249429083081,0.07359249429083081
471,0,1,B1,DEPLOY,1,0.8562755530751406,0.0,0.0,0.0
472,0,1,GLOBAL,LEARN_COVERAGE,1,0.6516410164686316,0.1823916307151513,0.0,-0.1823916307151513
473,0,1,B1,DEPLOY,1,0.8410629956940816,0.03395164071518508,0.03395164071518508,0.0
474,0,1,HYBRID,DEPLOY,1,0.9866319570631135,0.0,0.13040945413029348,0.13040945413029348
475,0,1,B1,LEARN_COVERAGE,1,0.8858779200394934,0.0,0.0,0.0
476,0,1,HYBRID,LEARN_COVERAGE,1,0.7623965602409337,0.010397048123655828,0.0,-0.010397048123655828
477,0,1,GLOBAL,LEARN_COVERAGE,1,0.7013489034984324,0.2107551173506902,0.08847411918200743,-0.12228099816868276
478,0,1,GLOBAL,DEPLOY,1,0.7885084345733698,0.08358617914506516,0.051985066573536964,-0.0316011125715282
479,0,1,LOCAL,LEARN_COVERAGE,1,0.8767288466613883,0.02190702992116922,0.024256868867856274,0.002349838946687055
480,0,1,LOCAL,LEARN_COVERAGE,1,0.6560668946344703,0.22940099039504447,0.07264793237659095,-0.15675305801845352
481,0,1,B1,DEPLOY,1,0.8833040535984529,0.0,0.0,0.0
482,0,1,HYBRID,LEARN_COVERAGE,1,0.8260315087617819,0.04630631036922306,0.0800923527450087,0.03378604237578564
483,0,1,HYBRID,DEPLOY,1,0.9430339688328319,0.0,0.06362780546846791,0.06362780546846791
484,0,1,LOCAL,LEARN_COVERAGE,1,0.7163871074468069,0.03214409385194272,0.0,-0.03214409385194272
485,0,1,GLOBAL,LEARN_COVERAGE,1,0.5735834799303544,0.18678337284431823,0.0,-0.18678337284431823
486,0,1,GLOBAL,LEARN_COVERAGE,1,0.8596570803699052,0.0,0.0659089399397359,0.0659089399397359
487,0,1,HYBRID,LEARN_UCB,1,0.973603019459132,0.0,0.11808020553676668,0.11808020553676668
488,0,1,B1,DEPLOY,1,0.7340710582331743,0.0,0.0,0.0
489,0,1,HYBRID,DEPLOY,1,0.8637684328487109,0.0,0.07797354882292995,0.07797354882292995
490,0,1,HYBRID,DEPLOY,1,0.828498176439186,0.0,0.06503420720560127,0.06503420720560127
491,0,1,HYBRID,DEPLOY,1,0.8359761927181345,0.0,0.010788421517970437,0.010788421517970437
492,0,1,HYBRID,DEPLOY,1,0.8230305931750427,0.009797929938639593,0.03294922657508481,0.023151296636445218
493,0,1,HYBRID,LEARN_COVERAGE,1,0.7892878093205079,0.04139438222670344,0.049589768830101355,0.008195386603397914
494,0,1,HYBRID,DEPLOY,1,0.8260625092283461,0.031823643845114935,0.0,-0.031823643845114935
495,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.1349214842670471,0.1349214842670471
496,0,1,B1,DEPLOY,1,0.8429190527721875,0.0,0.0,0.0
497,0,1,B1,DEPLOY,1,0.8110740005079533,0.0,0.0,0.0
498,0,1,HYBRID,LEARN_UCB,1,0.8582485078582158,0.0,0.08793253729192729,0.08793253729192729
499,0,1,HYBRID,DEPLOY,1,0.8646471008635686,0.0,0.0678076094242045,0.0678076094242045
500,0,1,HYBRID,DEPLOY,1,0.8899564009028387,0.0,0.05856907799847266,0.05856907799847266
501,0,1,HYBRID,LEARN_COVERAGE,1,0.8731072738151698,0.056228562287221506,0.06343044632336248,0.007201884036140971
502,0,1,HYBRID,DEPLOY,1,0.8803335165744156,0.0,0.03417684928360665,0.03417684928360665
503,0,1,HYBRID,DEPLOY,1,1.0,0.0,0.12362423192030336,0.12362423192030336
504,0,1,HYBRID,DEPLOY,1,0.8576675492170077,0.0,0.05959198099473462,0.05959198099473462
505,0,1,LOCAL,LEARN_COVERAGE,1,0.8000471888502296,0.13939804495736652,0.08584633824223831,-0.05355170671512821
506,0,1,HYBRID,DEPLOY,1,0.9233055696659916,0.0,0.054309957778493456,0.054309957778493456
507,0,1,HYBRID,DEPLOY,1,0.7850258566500808,0.0,0.04591374744831567,0.04591374744831567
508,0,1,B1,DEPLOY,1,0.8285203134928473,0.0,0.0,0.0
509,0,1,HYBRID,LEARN_UCB,1,0.9054590816744958,0.0,0.07937643458669685,0.07937643458669685
510,0,1,HYBRID,DEPLOY,1,0.8273178155319559,0.03865010509036548,0.0,-0.03865010509036548
511,0,1,HYBRID,LEARN_COVERAGE,1,0.9626127840590137,0.0,0.1072904574645942,0.1072904574645942
512,0,1,HYBRID,DEPLOY,1,0.8606649490157772,0.0,0.030277593837606864,0.030277593837606864
513,0,1,HYBRID,DEPLOY,1,0.9244657236053642,0.0,0.10480563145612765,0.10480563145612765
514,0,1,HYBRID,LEARN_UCB,1,0.9489689777511631,0.0,0.102317611717342,0.102317611717342
515,0,1,B1,LEARN_UCB,1,0.7764011691808527,0.0,0.0,0.0
516,0,1,B1,DEPLOY,1,0.8616717003218455,0.0,0.0,0.0
517,0,1,HYBRID,DEPLOY,1,0.9095426741146664,0.0,0.0484680938250317,0.0484680938250317
518,0,1,B1,LEARN_COVERAGE,1,0.7688922763803413,0.06363197812304944,0.06363197812304944,0.0
519,0,1,GLOBAL,LEARN_COVERAGE,1,0.5815369654526914,0.26325918154397554,0.07981501145066172,-0.18344417009331382
520,0,1,HYBRID,DEPLOY,1,0.9276884374018612,0.0,0.10931019301912803,0.10931019301912803
521,0,1,B1,DEPLOY,1,0.8240901305157134,0.001127035805403409,0.001127035805403409,0.0
522,0,1,HYBRID,LEARN_COVERAGE,1,0.9767013774114375,0.0,0.08874650167075959,0.08874650167075959
523,0,1,HYBRID,DEPLOY,1,0.858020330699198,0.011995865700224706,0.06245125918303829,0.05045539348281358
524,0,1,HYBRID,DEPLOY,1,0.7364257540366904,0.11058728283311925,0.0,-0.11058728283311925
525,0,1,B1,LEARN_COVERAGE,1,0.8730148863534467,0.13171392920537084,0.13171392920537084,0.0
526,0,1,B1,DEPLOY,1,0.9384273375411839,0.0,0.0,0.0
527,0,1,HYBRID,DEPLOY,1,0.7957245717188302,0.031143760604747328,0.0,-0.031143760604747328
528,0,1,B1,LEARN_COVERAGE,1,0.7750881660949416,0.10362198836749936,0.10362198836749936,0.0
529,0,1,HYBRID,DEPLOY,1,0.7657975142071053,0.05230211517076966,0.0,-0.05230211517076966
530,0,1,B1,DEPLOY,1,0.8361301011345852,0.0,0.0,0.0
531,0,1,HYBRID,DEPLOY,1,0.890669187373502,0.0,0.03010038429723849,0.03010038429723849
532,0,1,B1,DEPLOY,1,0.8336212147852777,0.0,0.0,0.0
533,0,1,B1,DEPLOY,1,0.8213239874540536,0.0,0.0,0.0
534,0,1,HYBRID,DEPLOY,1,0.8407945974213629,0.0,0.024837407709053183,0.024837407709053183
