t,shifted,generation,policy,mode,trusted,reward,regret_v02,regret_b1,adv_v02_vs_b1
72,0,0,B1,DEPLOY,1,0.8456740456687305,0.0,0.0,0.0
73,0,0,HYBRID,DEPLOY,1,0.8518521651243218,0.0,0.10071598513418101,0.10071598513418101
74,0,0,B1,DEPLOY,1,0.8005644992472449,0.0,0.0,0.0
75,0,0,LOCAL,DEPLOY,1,0.8197387802716967,0.08863695532920923,0.04367607473558366,-0.044960880593625574
76,0,0,LOCAL,DEPLOY,1,0.818496519405222,0.0,0.032451675656362755,0.032451675656362755
77,0,0,B1,DEPLOY,1,0.8427544393388016,0.0,0.0,0.0
78,0,0,B1,DEPLOY,1,0.8090820716400281,0.0,0.0,0.0
79,0,0,LOCAL,DEPLOY,1,0.876590619315785,0.0,0.10053109083187273,0.10053109083187273
80,0,0,B1,DEPLOY,1,0.8264690763600835,0.0,0.0,0.0
81,0,0,GLOBAL,DEPLOY,1,0.8495361747251082,0.0015088335332292813,0.056388405430246036,0.054879571897016755
82,0,0,GLOBAL,DEPLOY,1,0.8951768761396579,0.0,0.04541235505491681,0.04541235505491681
83,0,0,B1,DEPLOY,1,0.8627610216753662,0.0,0.0,0.0
84,0,0,HYBRID,DEPLOY,1,0.8932207777964606,0.0,0.01619487475792325,0.01619487475792325
85,0,0,HYBRID,DEPLOY,1,0.9371950035512696,0.0,0.12202413351125851,0.12202413351125851
86,0,0,GLOBAL,DEPLOY,1,0.8581526057854516,0.06903115069898691,0.049848557476034894,-0.019182593222952016
87,0,0,HYBRID,DEPLOY,1,0.8801291391100858,0.0,0.07058972241830952,0.07058972241830952
88,0,0,HYBRID,DEPLOY,1,0.9760413738674393,0.0,0.12129585291011502,0.12129585291011502
89,0,0,B1,DEPLOY,1,0.8091241120953274,0.0,0.0,0.0
90,0,0,LOCAL,DEPLOY,1,0.8992170181036656,0.03359617410611082,0.06424078791033139,0.030644613804220566
91,0,0,B1,DEPLOY,1,0.80449884795825,0.0,0.0,0.0
92,0,0,GLOBAL,DEPLOY,1,0.8504566510116052,0.010516797626005658,0.019480662470398702,0.008963864844393044
93,0,0,B1,DEPLOY,1,0.8955605911577846,0.0,0.0,0.0
94,0,0,HYBRID,DEPLOY,1,1.0,0.0,0.12969817117774152,0.12969817117774152
95,0,0,HYBRID,DEPLOY,1,1.0,0.0,0.07393812979713366,0.07393812979713366
96,0,0,LOCAL,DEPLOY,1,0.7675517980824099,0.055209379821958726,0.01175125436236657,-0.043458125459592156
97,0,0,HYBRID,DEPLOY,1,0.9057305116042903,0.0,0.06110754616536174,0.06110754616536174
98,0,0,B1,DEPLOY,1,0.7873608071467485,0.02852811221387208,0.02852811221387208,0.0
99,0,0,HYBRID,DEPLOY,1,0.9647621695686207,0.0,0.09796575394786389,0.09796575394786389
100,0,0,HYBRID,DEPLOY,1,0.8606581076770108,0.0,0.08934832756721045,0.08934832756721045
101,0,0,GLOBAL,DEPLOY,1,0.8935326108813494,0.0,0.11931105472993453,0.11931105472993453
102,0,0,B1,DEPLOY,1,0.7184365665350092,0.06676224353039173,0.06676224353039173,0.0
103,0,0,GLOBAL,DEPLOY,1,0.843285803940521,0.0,0.10691019134268265,0.10691019134268265
104,0,0,HYBRID,DEPLOY,1,0.8779517592192402,0.0,0.043009404333360424,0.043009404333360424
105,0,0,HYBRID,DEPLOY,1,0.9294230300567634,0.0,0.021670877193824545,0.021670877193824545
106,0,0,GLOBAL,DEPLOY,1,0.8786009228668453,0.0,0.11325556371195522,0.11325556371195522
107,0,0,HYBRID,DEPLOY,1,0.9432390239721503,0.0,0.05673072270660762,0.05673072270660762
108,0,0,B1,LEARN_UCB,1,0.8167342294541603,0.0,0.0,0.0
109,0,0,B1,DEPLOY,1,0.8869364373747158,0.0,0.0,0.0
110,0,0,LOCAL,DEPLOY,1,0.8895447222661028,0.0,0.1200688839258458,0.1200688839258458
111,0,0,HYBRID,DEPLOY,1,0.8809671948515198,0.0,0.08664190484856837,0.08664190484856837
112,0,0,LOCAL,DEPLOY,1,0.8088121893660368,0.02131811840874709,0.012081759189746633,-0.009236359219000456
113,0,0,HYBRID,DEPLOY,1,0.8777900823835342,0.0,0.097828810992025,0.097828810992025
114,0,0,HYBRID,DEPLOY,1,0.8233036184026057,0.0,0.015496506075581395,0.015496506075581395
115,0,0,HYBRID,DEPLOY,1,0.9728888698666235,0.0,0.0978876462345849,0.0978876462345849
116,0,0,B1,DEPLOY,1,0.834853007639113,0.0,0.0,0.0
117,0,0,GLOBAL,DEPLOY,1,0.8548264768800755,0.0,0.014379340259074058,0.014379340259074058
118,0,0,LOCAL,DEPLOY,1,0.8212904270356345,0.0,0.027370560162549795,0.027370560162549795
119,0,0,HYBRID,DEPLOY,1,0.882176397268456,0.0,0.05440591693843011,0.05440591693843011
120,0,0,B1,DEPLOY,1,0.8398853001500449,0.0021005221970287202,0.0021005221970287202,0.0
121,0,0,LOCAL,DEPLOY,1,0.817067649838564,0.0,0.02669676523867881,0.02669676523867881
122,0,0,HYBRID,DEPLOY,1,0.9170381798280511,0.0,0.04663633604415851,0.04663633604415851
123,0,0,HYBRID,DEPLOY,1,0.8964945454317886,0.0,0.06155137520336984,0.06155137520336984
124,0,0,LOCAL,DEPLOY,1,0.8618827366261351,0.0,0.020385075629221205,0.020385075629221205
125,0,0,HYBRID,DEPLOY,1,1.0,0.0,0.1036952541638042,0.1036952541638042
126,0,0,B1,DEPLOY,1,0.8416814087867107,0.0019594432442606724,0.0019594432442606724,0.0
127,0,0,HYBRID,DEPLOY,1,0.978835930957665,0.0,0.06483379145930512,0.06483379145930512
128,0,0,GLOBAL,DEPLOY,1,0.810312846926322,0.06685424680159768,0.05342735482148553,-0.013426891980112154
129,0,0,HYBRID,DEPLOY,1,0.974697800526776,0.0,0.12648147941200238,0.12648147941200238
130,0,0,B1,DEPLOY,1,0.8516491469846988,0.0,0.0,0.0
131,0,0,LOCAL,DEPLOY,1,0.9187070944336797,0.0,0.09278594926677464,0.09278594926677464
132,0,0,HYBRID,DEPLOY,1,0.9351125688463253,0.0,0.0695820152995924,0.0695820152995924
133,0,0,HYBRID,DEPLOY,1,0.8636109206987284,0.0,0.1125427637703994,0.1125427637703994
134,0,0,GLOBAL,DEPLOY,1,0.8301997754779628,0.0,0.07468197848922431,0.07468197848922431
135,0,0,B1,LEARN_UCB,1,0.7978807551076328,0.0,0.0,0.0
136,0,0,GLOBAL,DEPLOY,1,0.9550105535328131,0.0,0.12008219987472935,0.12008219987472935
137,0,0,HYBRID,DEPLOY,1,0.993124510840611,0.0,0.14595077836990156,0.14595077836990156
138,0,0,HYBRID,DEPLOY,1,1.0,0.0,0.0964497423386087,0.0964497423386087
139,0,0,GLOBAL,DEPLOY,1,0.8445966614031948,0.0,0.04780257701418922,0.04780257701418922
140,0,0,B1,DEPLOY,1,0.8531241356686717,0.0,0.0,0.0
141,0,0,HYBRID,DEPLOY,1,1.0,0.0,0.08922732050611071,0.08922732050611071
142,0,0,B1,DEPLOY,1,0.8366184702398315,0.0,0.0,0.0
143,0,0,GLOBAL,DEPLOY,1,0.8216526255692779,0.05470962188166317,0.032778751814691476,-0.021930870066971697
144,0,0,HYBRID,DEPLOY,1,0.9950657137446818,0.0,0.12836434110741357,0.12836434110741357
145,0,0,GLOBAL,DEPLOY,1,0.8284770391312172,0.0,0.0794391597006826,0.0794391597006826
146,0,0,GLOBAL,DEPLOY,1,0.852779715819961,0.0,0.03904024955152219,0.03904024955152219
147,0,0,GLOBAL,DEPLOY,1,0.8758504569457736,0.0,0.13112569703761012,0.13112569703761012
148,0,0,B1,DEPLOY,1,0.897840108680988,0.0,0.0,0.0
149,0,0,HYBRID,DEPLOY,1,0.901308415218871,0.0,0.08003754160227472,0.08003754160227472
150,0,0,B1,DEPLOY,1,0.8610885707431168,0.0,0.0,0.0
151,0,0,HYBRID,DEPLOY,1,0.8797255835446453,0.0,0.037065353361945164,0.037065353361945164
152,0,0,HYBRID,DEPLOY,1,0.921177621109801,0.0,0.04987331041667631,0.04987331041667631
153,0,0,HYBRID,DEPLOY,1,0.8727659292088845,0.0,0.07877690185556241,0.07877690185556241
154,0,0,HYBRID,DEPLOY,1,0.8450138805238527,0.0,0.04644714007036921,0.04644714007036921
